"Site Time","Production meter active power Kilowatts","POA Sensor Watts/meter²","Weather station module temperature Degrees Fahrenheit","Weather station ambient temperature Degrees Fahrenheit"
01-05-2024 23:00:00,0.045,0.338,33.59,94.406
01-05-2024 23:15:00,0.045,0.36,33.512,94.292
01-05-2024 23:30:00,0.047,0.258,33.44,94.28
01-05-2024 23:45:00,0.044,0.379,33.464,94.412
01-06-2024 00:00:00,0.042,0.227,33.44,94.28
01-06-2024 00:15:00,0.046,0.138,33.2,94.238
01-06-2024 00:30:00,0.044,0.157,33.014,94.178
01-06-2024 00:45:00,0.046,0.141,32.918,94.28
01-06-2024 01:00:00,0.045,0.147,33.074,94.28
01-06-2024 01:15:00,0.046,0.305,33.254,94.376
01-06-2024 01:30:00,0.046,0.756,32.762,93.794
01-06-2024 01:45:00,0.043,0.805,32.042,91.7
01-06-2024 02:00:00,0.045,0.369,31.85,90.428
01-06-2024 02:15:00,0.045,0.186,31.82,90.11
01-06-2024 02:30:00,0.044,0.241,31.82,89.918
01-06-2024 02:45:00,0.044,0.203,31.82,89.828
01-06-2024 03:00:00,0.043,0.15,31.85,90.278
01-06-2024 03:15:00,0.042,0.228,31.886,90.32
01-06-2024 03:30:00,0.044,0.178,31.82,90.158
01-06-2024 03:45:00,0.045,0.039,31.82,90.194
01-06-2024 04:00:00,0.045,0.325,31.904,90.32
01-06-2024 04:15:00,0.044,0.311,31.88,90.314
01-06-2024 04:30:00,0.045,0.043,31.832,90.242
01-06-2024 04:45:00,0.047,0.221,31.886,90.32
01-06-2024 05:00:00,0.044,0.001,31.826,90.32
01-06-2024 05:15:00,0.045,-0.417,31.82,90.29
01-06-2024 05:30:00,0.046,-0.685,31.82,90.23
01-06-2024 05:45:00,0.046,-0.349,31.82,90.128
01-06-2024 06:00:00,0.046,-0.386,31.82,90.068
01-06-2024 06:15:00,0.041,-0.393,31.82,90.422
01-06-2024 06:30:00,0.045,-0.335,31.82,90.542
01-06-2024 06:45:00,0.046,-0.118,31.874,90.68
01-06-2024 07:00:00,0.045,-0.051,32,90.842
01-06-2024 07:15:00,-0.466,1.139,32,90.998
01-06-2024 07:30:00,-0.021,3.399,32,91.04
01-06-2024 07:45:00,1.462,7.463,32,91.07
01-06-2024 08:00:00,14.87,20.65,32.138,91.25
01-06-2024 08:15:00,18.8,24.448,32.216,91.844
01-06-2024 08:30:00,26.469,33.154,32.318,92.336
01-06-2024 08:45:00,40.431,47.884,32.51,92.372
01-06-2024 09:00:00,43.24,43.962,32.54,92.252
01-06-2024 09:15:00,48.264,37.14,32.492,91.958
01-06-2024 09:30:00,107.063,62.624,33.65,92.12
01-06-2024 09:45:00,109.219,58.998,34.4,92.3
01-06-2024 10:00:00,93.979,47.012,34.526,92.138
01-06-2024 10:15:00,79.898,39.398,34.592,92.216
01-06-2024 10:30:00,69.855,34.23,34.55,92.612
01-06-2024 10:45:00,101.579,47.41,34.676,92.972
01-06-2024 11:00:00,109.36,47.723,34.634,93.374
01-06-2024 11:15:00,139.86,58.358,34.496,93.224
01-06-2024 11:30:00,176.642,70.029,33.92,92.666
01-06-2024 11:45:00,159.174,63.224,32.834,92.282
01-06-2024 12:00:00,182.065,72.592,32.774,91.94
01-06-2024 12:15:00,166.668,67.633,32.954,91.94
01-06-2024 12:30:00,169.153,70.658,33.488,91.994
01-06-2024 12:45:00,181.666,77.522,34.964,92.24
01-06-2024 13:00:00,173.769,79.468,35.372,92.282
01-06-2024 13:15:00,150.627,70.546,34.874,92.138
01-06-2024 13:30:00,119.156,58.598,34.97,92.12
01-06-2024 13:45:00,115.167,58.088,35.12,92.258
01-06-2024 14:00:00,102.839,53.193,35.132,92.336
01-06-2024 14:15:00,87.33,46.957,34.682,92.444
01-06-2024 14:30:00,138.388,67.98,34.694,92.252
01-06-2024 14:45:00,120.266,59.123,35.414,92.474
01-06-2024 15:00:00,102.177,48.135,34.79,92.48
01-06-2024 15:15:00,98.352,45.561,34.7,92.402
01-06-2024 15:30:00,105.541,47.879,34.25,92.102
01-06-2024 15:45:00,36.827,18.461,33.476,91.76
01-06-2024 16:00:00,9.607,6.123,32.528,91.604
01-06-2024 16:15:00,4.779,4.15,32.048,91.646
01-06-2024 16:30:00,-0.044,1.863,31.82,91.538
01-06-2024 16:45:00,0.038,0.316,31.616,91.25
01-06-2024 17:00:00,0.041,0.459,31.436,91.064
01-06-2024 17:15:00,0.04,0.384,31.46,90.86
01-06-2024 17:30:00,0.039,0.461,31.574,90.86
01-06-2024 17:45:00,0.041,0.278,31.64,90.86
01-06-2024 18:00:00,0.042,-0.229,31.586,90.902
01-06-2024 18:15:00,0.042,-0.077,31.58,91.172
01-06-2024 18:30:00,0.043,-0.105,31.46,91.094
01-06-2024 18:45:00,0.043,-0.104,31.406,91.466
01-06-2024 19:00:00,0.045,0.445,31.28,91.196
01-06-2024 19:15:00,0.044,0.525,31.43,91.04
01-06-2024 19:30:00,0.047,0.257,31.46,91.04
01-06-2024 19:45:00,0.042,0.426,31.55,91.04
01-06-2024 20:00:00,0.046,0.062,31.598,91.04
01-06-2024 20:15:00,0.048,-0.16,31.46,91.082
01-06-2024 20:30:00,0.045,0.208,31.442,91.142
01-06-2024 20:45:00,0.045,-0.013,31.328,91.04
01-06-2024 21:00:00,0.045,-0.077,31.16,91.04
01-06-2024 21:15:00,0.043,0.251,31.28,90.866
01-06-2024 21:30:00,0.047,0.35,31.28,90.77
01-06-2024 21:45:00,0.051,0.115,31.28,90.68
01-06-2024 22:00:00,0.045,0.488,31.28,90.614
01-06-2024 22:15:00,0.043,0.34,31.094,90.296
01-06-2024 22:30:00,0.046,-0.368,30.608,90.14
01-06-2024 22:45:00,0.048,-0.043,30.38,90.278
01-06-2024 23:00:00,0.049,-0.27,30.434,90.32
01-06-2024 23:15:00,0.048,-0.105,30.488,90.32
01-06-2024 23:30:00,0.045,0.436,30.686,90.188
01-06-2024 23:45:00,0.047,0.276,30.74,89.906
01-07-2024 00:00:00,0.045,0.427,30.74,89.702
01-07-2024 00:15:00,0.048,0.221,30.758,89.6
01-07-2024 00:30:00,0.046,0.025,30.92,89.69
01-07-2024 00:45:00,0.046,-0.066,31.046,89.87
01-07-2024 01:00:00,0.048,0.074,31.106,89.978
01-07-2024 01:15:00,0.047,-0.025,31.28,90.146
01-07-2024 01:30:00,0.048,0.407,31.406,90.32
01-07-2024 01:45:00,0.048,0.289,31.502,90.434
01-07-2024 02:00:00,0.047,-0.065,31.52,90.41
01-07-2024 02:15:00,0.046,0.318,31.628,90.368
01-07-2024 02:30:00,0.05,-0.093,31.64,90.434
01-07-2024 02:45:00,0.049,-0.117,31.64,90.662
01-07-2024 03:00:00,0.047,0.376,31.694,90.68
01-07-2024 03:15:00,0.05,0.407,31.808,90.68
01-07-2024 03:30:00,0.049,0.448,31.82,90.71
01-07-2024 03:45:00,0.048,0.46,31.82,90.794
01-07-2024 04:00:00,0.048,0.508,31.82,90.53
01-07-2024 04:15:00,0.048,0.149,31.658,90.362
01-07-2024 04:30:00,0.047,-0.047,31.25,90.212
01-07-2024 04:45:00,0.048,0.511,31.07,89.93
01-07-2024 05:00:00,0.047,0.223,30.974,89.726
01-07-2024 05:15:00,0.045,0.154,30.914,89.624
01-07-2024 05:30:00,0.049,0.4,30.578,89.522
01-07-2024 05:45:00,0.05,0.416,30.248,89.168
01-07-2024 06:00:00,0.046,0.12,29.9,88.784
01-07-2024 06:15:00,0.045,0.355,30.05,88.67
01-07-2024 06:30:00,0.043,0.042,29.672,88.292
01-07-2024 06:45:00,0.045,0.329,29.774,88.178
01-07-2024 07:00:00,0.046,0.728,30.032,88.448
01-07-2024 07:15:00,1.46,4.186,30.434,88.88
01-07-2024 07:30:00,23.706,14.087,31.16,89.288
01-07-2024 07:45:00,29.809,17.073,31.268,89.42
01-07-2024 08:00:00,64.326,33.586,31.478,89.42
01-07-2024 08:15:00,95.003,48.252,32.042,89.546
01-07-2024 08:30:00,136.242,68.275,32.624,89.78
01-07-2024 08:45:00,142.185,71.554,33.116,90.014
01-07-2024 09:00:00,113.241,61.408,33.218,90.14
01-07-2024 09:15:00,203.527,112.137,34.352,90.338
01-07-2024 09:30:00,272.025,146.235,36.476,90.938
01-07-2024 09:45:00,284.482,162.445,36.362,91.274
01-07-2024 10:00:00,257.017,146.948,36.542,91.58
01-07-2024 10:15:00,265.42,150.115,36.866,91.934
01-07-2024 10:30:00,256.798,145.787,36.434,92.006
01-07-2024 10:45:00,328.04,176.577,37.976,92.426
01-07-2024 11:00:00,320.129,168.229,37.472,92.678
01-07-2024 11:15:00,357.633,180.01,37.814,92.768
01-07-2024 11:30:00,322.126,157.583,37.022,92.666
01-07-2024 11:45:00,331.234,159.86,36.5,92.486
01-07-2024 12:00:00,361.106,173.47,37.304,92.75
01-07-2024 12:15:00,293.55,140.757,36.956,93.02
01-07-2024 12:30:00,310.068,152.609,37.49,93.2
01-07-2024 12:45:00,275.896,142.313,37.85,93.41
01-07-2024 13:00:00,225.991,121.451,37.694,93.56
01-07-2024 13:15:00,168.659,93.408,36.704,93.356
01-07-2024 13:30:00,148.722,85.885,36.362,93.242
01-07-2024 13:45:00,132.124,78.85,36.116,93.296
01-07-2024 14:00:00,122.372,73.817,35.672,93.086
01-07-2024 14:15:00,98.316,58.998,35.66,93.302
01-07-2024 14:30:00,95.76,53.435,35.198,93.188
01-07-2024 14:45:00,89.487,48.772,34.64,92.972
01-07-2024 15:00:00,78.508,42.072,34.328,93.002
01-07-2024 15:15:00,57.686,30.915,33.986,92.834
01-07-2024 15:30:00,37.144,20.403,33.59,92.66
01-07-2024 15:45:00,20.522,11.914,33.182,92.654
01-07-2024 16:00:00,11.646,8.394,32.93,92.48
01-07-2024 16:15:00,2.025,2.717,32.744,92.438
01-07-2024 16:30:00,-0.102,0.758,32.198,92.162
01-07-2024 16:45:00,0.04,0.236,32.042,92.042
01-07-2024 17:00:00,0.042,0.754,32,91.886
01-07-2024 17:15:00,0.038,0.307,32.018,91.622
01-07-2024 17:30:00,0.041,-0.15,32.048,91.592
01-07-2024 17:45:00,0.042,-0.344,31.592,91.34
01-07-2024 18:00:00,0.04,0.356,31.46,91.04
01-07-2024 18:15:00,0.042,0.058,31.544,90.86
01-07-2024 18:30:00,0.042,0.438,31.532,90.656
01-07-2024 18:45:00,0.042,-0.147,31.394,90.524
01-07-2024 19:00:00,0.041,-0.43,31.226,90.5
01-07-2024 19:15:00,0.046,-0.113,31.07,90.5
01-07-2024 19:30:00,0.04,-0.116,30.92,90.59
01-07-2024 19:45:00,0.043,-0.449,30.728,90.698
01-07-2024 20:00:00,0.045,-0.294,30.68,90.572
01-07-2024 20:15:00,0.044,0.353,30.548,90.41
01-07-2024 20:30:00,0.046,0.239,30.548,90.458
01-07-2024 20:45:00,0.044,0.904,30.794,90.392
01-07-2024 21:00:00,0.048,0.286,30.74,90.482
01-07-2024 21:15:00,0.043,0.737,30.812,90.092
01-07-2024 21:30:00,0.045,0.163,30.74,89.96
01-07-2024 21:45:00,0.044,0.134,30.74,89.978
01-07-2024 22:00:00,0.047,-0.072,30.74,90.158
01-07-2024 22:15:00,0.045,-0.025,30.74,90.326
01-07-2024 22:30:00,0.046,0.081,30.686,90.362
01-07-2024 22:45:00,0.049,-0.253,30.56,90.362
01-07-2024 23:00:00,0.046,-0.012,30.56,90.476
01-07-2024 23:15:00,0.048,0.168,30.752,90.554
01-07-2024 23:30:00,0.047,0.096,30.908,90.68
01-07-2024 23:45:00,0.047,0.209,31.076,90.746
01-08-2024 00:00:00,0.049,-0.807,31.13,91.172
01-08-2024 00:15:00,0.049,-0.027,31.1,91.472
01-08-2024 00:30:00,0.045,0.041,30.968,91.316
01-08-2024 00:45:00,0.045,1.329,31.088,90.872
01-08-2024 01:00:00,0.046,1.197,30.926,89.522
01-08-2024 01:15:00,0.045,0.573,30.44,88.244
01-08-2024 01:30:00,0.046,-0.074,30.146,87.758
01-08-2024 01:45:00,0.047,0.089,30.02,87.62
01-08-2024 02:00:00,0.046,0.36,29.942,87.77
01-08-2024 02:15:00,0.044,0.142,29.648,87.482
01-08-2024 02:30:00,0.046,0.362,29.378,87.092
01-08-2024 02:45:00,0.044,0.625,29.21,86.768
01-08-2024 03:00:00,0.046,0.112,28.76,86.54
01-08-2024 03:15:00,0.045,0.635,27.896,86.282
01-08-2024 03:30:00,0.046,0.107,27.638,85.934
01-08-2024 03:45:00,0.047,-0.222,28.352,86.228
01-08-2024 04:00:00,0.046,0.286,28.166,86.444
01-08-2024 04:15:00,0.046,-0.047,27.29,85.994
01-08-2024 04:30:00,0.047,-0.874,26.144,85.538
01-08-2024 04:45:00,0.046,-0.403,25.916,85.208
01-08-2024 05:00:00,0.044,0.158,27.506,85.46
01-08-2024 05:15:00,0.049,0.402,28.286,85.82
01-08-2024 05:30:00,0.046,0.343,28.67,85.82
01-08-2024 05:45:00,0.048,0.425,28.886,85.85
01-08-2024 06:00:00,0.048,0.224,28.964,86
01-08-2024 06:15:00,0.045,-0.105,28.94,86.138
01-08-2024 06:30:00,0.046,-0.053,28.94,86.18
01-08-2024 06:45:00,0.045,0.234,29.114,86.18
01-08-2024 07:00:00,0.045,0.322,29.12,86.33
01-08-2024 07:15:00,-0.422,1.835,29.3,86.504
01-08-2024 07:30:00,5.29,4.949,29.558,86.738
01-08-2024 07:45:00,19.752,10.356,29.828,87.02
01-08-2024 08:00:00,33.838,16.573,30.314,87.44
01-08-2024 08:15:00,46.974,23.671,30.896,87.782
01-08-2024 08:30:00,50.28,25.472,31.46,87.998
01-08-2024 08:45:00,52.413,27.445,31.832,88.496
01-08-2024 09:00:00,68.084,37.438,32.342,89.216
01-08-2024 09:15:00,69.341,41.193,33.08,90.29
01-08-2024 09:30:00,79.284,45.618,33.584,90.98
01-08-2024 09:45:00,96.458,53.821,34.34,91.742
01-08-2024 10:00:00,129.088,71.723,35.18,92.21
01-08-2024 10:15:00,119.847,65.315,35.84,92.708
01-08-2024 10:30:00,98.595,53.157,35.522,93.068
01-08-2024 10:45:00,101.08,53.491,35.264,93.542
01-08-2024 11:00:00,88.239,44.937,35.102,94.046
01-08-2024 11:15:00,99.123,46.865,35.03,93.884
01-08-2024 11:30:00,129.729,58.844,35.384,93.884
01-08-2024 11:45:00,169.453,75.152,35.732,93.962
01-08-2024 12:00:00,165.473,72.521,36.086,94.1
01-08-2024 12:15:00,169.095,75.091,36.248,94.1
01-08-2024 12:30:00,147.249,67.34,36.302,94.274
01-08-2024 12:45:00,130.238,61.107,36.146,94.43
01-08-2024 13:00:00,111.568,55.852,36.032,94.712
01-08-2024 13:15:00,118.829,61.6,35.996,94.934
01-08-2024 13:30:00,75.128,41.02,35.786,95
01-08-2024 13:45:00,63.214,35.902,35.474,95.042
01-08-2024 14:00:00,61.044,34.555,35.366,95.054
01-08-2024 14:15:00,54.428,31.118,35.306,95
01-08-2024 14:30:00,60.099,32.187,35.246,94.85
01-08-2024 14:45:00,49.799,25.58,35.102,94.82
01-08-2024 15:00:00,43.478,22.486,34.964,95.072
01-08-2024 15:15:00,35.643,18.584,35.03,95.444
01-08-2024 15:30:00,27.873,14.982,35.318,96.296
01-08-2024 15:45:00,14.479,8.907,35.312,96.62
01-08-2024 16:00:00,7.871,5.886,35.306,96.776
01-08-2024 16:15:00,0.098,2.374,35.198,96.956
01-08-2024 16:30:00,-0.152,0.605,35.012,96.98
01-08-2024 16:45:00,0.039,0.526,35,96.908
01-08-2024 17:00:00,0.04,0.253,34.886,96.926
01-08-2024 17:15:00,0.04,0.365,34.88,96.758
01-08-2024 17:30:00,0.041,0.167,34.88,96.74
01-08-2024 17:45:00,0.046,0.604,34.808,96.62
01-08-2024 18:00:00,0.042,0.316,34.874,96.542
01-08-2024 18:15:00,0.042,0.281,34.808,96.44
01-08-2024 18:30:00,0.044,0.283,34.742,96.524
01-08-2024 18:45:00,0.043,0.353,34.718,96.386
01-08-2024 19:00:00,0.043,0.334,34.7,96.362
01-08-2024 19:15:00,0.044,0.481,34.7,96.17
01-08-2024 19:30:00,0.043,0.368,34.7,96.26
01-08-2024 19:45:00,0.045,0.18,34.7,96.26
01-08-2024 20:00:00,0.046,0.455,34.7,96.26
01-08-2024 20:15:00,0.043,0.305,34.7,96.182
01-08-2024 20:30:00,0.043,0.283,34.7,96.218
01-08-2024 20:45:00,0.046,0.367,34.7,96.29
01-08-2024 21:00:00,0.047,0.276,34.736,96.44
01-08-2024 21:15:00,0.044,0.329,34.874,96.44
01-08-2024 21:30:00,0.046,0.521,34.88,96.44
01-08-2024 21:45:00,0.044,0.432,34.88,96.44
01-08-2024 22:00:00,0.049,0.358,34.706,96.278
01-08-2024 22:15:00,0.047,0.221,34.7,96.26
01-08-2024 22:30:00,0.045,0.34,34.76,96.374
01-08-2024 22:45:00,0.048,0.221,34.646,96.356
01-08-2024 23:00:00,0.048,0.352,34.214,95.906
01-08-2024 23:15:00,0.049,0.701,33.47,94.946
01-08-2024 23:30:00,0.047,0.521,32.63,93.746
01-08-2024 23:45:00,0.047,0.087,32.138,92.198
01-09-2024 00:00:00,0.042,-0.029,32,91.418
01-09-2024 00:15:00,0.045,-0.26,32,91.094
01-09-2024 00:30:00,0.045,-0.554,32.042,91.262
01-09-2024 00:45:00,0.046,-0.399,32.18,91.934
01-09-2024 01:00:00,0.044,-0.15,32.306,92.48
01-09-2024 01:15:00,0.047,-0.298,32.354,92.84
01-09-2024 01:30:00,0.049,0.153,32.486,93.104
01-09-2024 01:45:00,0.047,0.128,32.774,93.878
01-09-2024 02:00:00,0.045,0.141,32.72,94.154
01-09-2024 02:15:00,0.045,0.396,33.182,94.076
01-09-2024 02:30:00,0.045,0.434,32.666,93.668
01-09-2024 02:45:00,0.047,0.423,32.546,93.428
01-09-2024 03:00:00,0.049,0.15,33.182,93.968
01-09-2024 03:15:00,0.048,0.104,33.836,94.586
01-09-2024 03:30:00,0.045,0.231,34.118,95.048
01-09-2024 03:45:00,0.051,0.296,34.322,95.498
01-09-2024 04:00:00,0.045,0.378,34.34,95.84
01-09-2024 04:15:00,0.047,0.375,34.454,95.762
01-09-2024 04:30:00,0.048,0.357,34.622,95.978
01-09-2024 04:45:00,0.045,0.307,34.742,96.098
01-09-2024 05:00:00,0.047,0.272,34.88,96.26
01-09-2024 05:15:00,0.048,0.208,34.88,96.26
01-09-2024 05:30:00,0.044,0.427,34.88,96.26
01-09-2024 05:45:00,0.045,0.491,34.784,96.206
01-09-2024 06:00:00,0.048,0.463,33.632,95.774
01-09-2024 06:15:00,0.05,0.527,33.416,94.892
01-09-2024 06:30:00,0.044,0.236,33.8,94.82
01-09-2024 06:45:00,0.048,0.281,33.932,94.988
01-09-2024 07:00:00,0.043,0.278,34.328,95.372
01-09-2024 07:15:00,-0.44,0.689,34.52,95.594
01-09-2024 07:30:00,-0.074,1.844,34.766,95.87
01-09-2024 07:45:00,0.939,3.2,34.658,95.66
01-09-2024 08:00:00,8.886,6.365,34.502,95.54
01-09-2024 08:15:00,14.214,8.724,34.694,95.714
01-09-2024 08:30:00,18.677,11.146,35.006,95.882
01-09-2024 08:45:00,17.529,10.814,35.09,96.02
01-09-2024 09:00:00,18.593,12.221,35.252,96.47
01-09-2024 09:15:00,20.665,14.371,35.234,96.338
01-09-2024 09:30:00,21.727,15.187,35.222,96.26
01-09-2024 09:45:00,27.079,18.249,34.97,96.2
01-09-2024 10:00:00,28.671,18.985,34.754,95.888
01-09-2024 10:15:00,31.141,20.257,34.574,95.744
01-09-2024 10:30:00,39.13,23.654,34.304,95.456
01-09-2024 10:45:00,47.938,27.041,33.89,94.868
01-09-2024 11:00:00,64.405,33.612,33.332,94.058
01-09-2024 11:15:00,57.994,29.578,34.088,94.196
01-09-2024 11:30:00,69.508,33.876,34.664,94.742
01-09-2024 11:45:00,78.298,37.042,34.736,94.85
01-09-2024 12:00:00,102.585,46.906,35.252,95.324
01-09-2024 12:15:00,32.715,17.262,35.258,95.954
01-09-2024 12:30:00,41.529,21.807,34.718,96.182
01-09-2024 12:45:00,39.584,21.49,33.566,95.114
01-09-2024 13:00:00,38.994,21.937,34.184,95.072
01-09-2024 13:15:00,39.197,22.715,33.92,94.946
01-09-2024 13:30:00,38.046,23.069,33.8,94.376
01-09-2024 13:45:00,45.99,27.798,33.194,93.59
01-09-2024 14:00:00,44.801,27.203,32.618,92.522
01-09-2024 14:15:00,57.296,35.376,32.474,91.934
01-09-2024 14:30:00,39.367,24.297,32.456,91.598
01-09-2024 14:45:00,31.75,20.579,32.372,91.49
01-09-2024 15:00:00,42.794,27.247,32.468,91.34
01-09-2024 15:15:00,47.93,29.855,32.651,91.718
01-09-2024 15:30:00,70.965,42.43,32.789,91.526
01-09-2024 15:45:00,44.856,26.125,32.948,91.646
01-09-2024 16:00:00,9.262,7.301,33.08,92.108
01-09-2024 16:15:00,0.069,3.26,33.26,92.708
01-09-2024 16:30:00,-0.299,1.422,33.086,92.648
01-09-2024 16:45:00,0.042,0.542,33.356,92.69
01-09-2024 17:00:00,0.039,0.359,33.698,93.278
01-09-2024 17:15:00,0.041,0.58,33.938,93.908
01-09-2024 17:30:00,0.039,0.364,33.752,94.01
01-09-2024 17:45:00,0.04,0.247,33.884,93.938
01-09-2024 18:00:00,0.04,0.29,34.136,94.526
01-09-2024 18:15:00,0.037,0.477,34.34,94.88
01-09-2024 18:30:00,0.04,0.354,34.328,94.82
01-09-2024 18:45:00,0.04,0.359,34.37,94.826
01-09-2024 19:00:00,0.043,0.433,34.556,95.09
01-09-2024 19:15:00,0.046,0.47,34.52,95.18
01-09-2024 19:30:00,0.042,0.412,34.61,95.174
01-09-2024 19:45:00,0.043,0.366,34.676,95.36
01-09-2024 20:00:00,0.044,0.304,34.574,95.24
01-09-2024 20:15:00,0.044,0.548,34.688,95.444
01-09-2024 20:30:00,0.042,0.577,34.52,95.186
01-09-2024 20:45:00,0.044,0.408,34.388,95.132
01-09-2024 21:00:00,0.044,0.575,33.728,94.178
01-09-2024 21:15:00,0.043,0.408,32.828,92.348
01-09-2024 21:30:00,0.043,0.339,32.594,91.646
01-09-2024 21:45:00,0.047,0.366,32.612,91.73
01-09-2024 22:00:00,0.046,0.266,32.774,91.916
01-09-2024 22:15:00,0.047,0.355,32.468,91.49
01-09-2024 22:30:00,0.047,0.214,32.306,91.112
01-09-2024 22:45:00,0.042,0.344,32.18,90.854
01-09-2024 23:00:00,0.045,0.35,32.18,90.68
01-09-2024 23:15:00,0.045,0.354,32.234,90.836
01-09-2024 23:30:00,0.047,0.277,32.36,91.142
01-09-2024 23:45:00,0.045,0.225,32.348,91.22
01-10-2024 00:00:00,0.049,0.426,32.468,91.358
01-10-2024 00:15:00,0.047,0.381,32.57,91.412
01-10-2024 00:30:00,0.043,0.567,32.63,91.508
01-10-2024 00:45:00,0.045,0.241,32.87,91.94
01-10-2024 01:00:00,0.048,0.341,32.798,92.048
01-10-2024 01:15:00,0.046,0.316,32.372,91.19
01-10-2024 01:30:00,0.046,0.14,32.018,90.206
01-10-2024 01:45:00,0.046,0.276,32.354,90.836
01-10-2024 02:00:00,0.046,0.24,32.378,91.454
01-10-2024 02:15:00,0.046,0.16,32.582,91.664
01-10-2024 02:30:00,0.048,0.176,32.732,92.054
01-10-2024 02:45:00,0.048,0.262,32.72,92.036
01-10-2024 03:00:00,0.047,0.393,32.594,91.73
01-10-2024 03:15:00,0.049,0.355,32.588,91.658
01-10-2024 03:30:00,0.045,0.054,32.54,91.832
01-10-2024 03:45:00,0.047,0.354,32.588,91.892
01-10-2024 04:00:00,0.045,0.321,32.438,91.646
01-10-2024 04:15:00,0.051,0.289,32.33,91.376
01-10-2024 04:30:00,0.047,0.375,32.216,91.046
01-10-2024 04:45:00,0.046,0.234,32.18,91.04
01-10-2024 05:00:00,0.046,0.362,32.21,91.118
01-10-2024 05:15:00,0.044,0.139,32.354,91.352
01-10-2024 05:30:00,0.046,0.38,32.294,91.226
01-10-2024 05:45:00,0.047,0.108,32.36,91.49
01-10-2024 06:00:00,0.044,0.395,32.372,91.58
01-10-2024 06:15:00,0.046,0.174,32.33,91.364
01-10-2024 06:30:00,0.046,0.138,32.18,91.136
01-10-2024 06:45:00,0.044,0.063,32.12,91.304
01-10-2024 07:00:00,0.055,1.452,31.958,91.082
01-10-2024 07:15:00,0.379,3.664,32.072,91.04
01-10-2024 07:30:00,17.962,10.571,32.336,91.154
01-10-2024 07:45:00,33.378,18.133,32.564,91.286
01-10-2024 08:00:00,27.83,15.895,32.606,91.508
01-10-2024 08:15:00,30.223,17.686,32.582,91.4
01-10-2024 08:30:00,39.552,22.536,32.756,91.43
01-10-2024 08:45:00,71.235,39.225,33.014,91.58
01-10-2024 09:00:00,83.438,47.684,33.494,91.682
01-10-2024 09:15:00,70.79,43.852,33.518,91.76
01-10-2024 09:30:00,99.678,59.629,33.854,91.748
01-10-2024 09:45:00,104.66,63.64,34.184,91.844
01-10-2024 10:00:00,135.83,79.307,34.424,91.856
01-10-2024 10:15:00,149.682,86.063,34.772,92.138
01-10-2024 10:30:00,170.812,95.932,35.492,92.528
01-10-2024 10:45:00,155.192,84.5,36.02,92.552
01-10-2024 11:00:00,175.256,92.738,36.026,92.702
01-10-2024 11:15:00,217.992,106.262,36.806,93.176
01-10-2024 11:30:00,203.311,100.711,36.458,93.242
01-10-2024 11:45:00,222.65,104.055,35.564,92.654
01-10-2024 12:00:00,188.953,86.838,35.48,92.522
01-10-2024 12:15:00,150.502,69.92,35.24,92.534
01-10-2024 12:30:00,146.797,69.207,35.06,92.576
01-10-2024 12:45:00,141.561,69.875,35.048,92.48
01-10-2024 13:00:00,154.588,80.483,35.162,92.342
01-10-2024 13:15:00,129.229,70.12,35.024,92.144
01-10-2024 13:30:00,126.45,69.109,34.946,91.94
01-10-2024 13:45:00,123.253,73.588,34.946,91.808
01-10-2024 14:00:00,95.431,58.263,34.346,91.136
01-10-2024 14:15:00,89.795,54.818,33.626,90.554
01-10-2024 14:30:00,85.359,48.407,33.308,90.152
01-10-2024 14:45:00,57.255,32.29,32.69,89.648
01-10-2024 15:00:00,41.42,23.357,31.916,88.964
01-10-2024 15:15:00,34.944,19.159,31.244,88.202
01-10-2024 15:30:00,35.426,18.466,31.106,87.872
01-10-2024 15:45:00,19.193,11.433,30.524,87.284
01-10-2024 16:00:00,9.078,6.73,30.11,86.552
01-10-2024 16:15:00,1.842,3.191,29.75,86.084
01-10-2024 16:30:00,-0.243,1.149,29.342,85.568
01-10-2024 16:45:00,0.038,0.804,29.138,85.256
01-10-2024 17:00:00,0.041,0.163,28.97,85.022
01-10-2024 17:15:00,0.039,0.05,28.868,84.92
01-10-2024 17:30:00,0.043,0.54,28.94,85.088
01-10-2024 17:45:00,0.041,0.209,28.94,84.92
01-10-2024 18:00:00,0.042,0.718,28.94,84.92
01-10-2024 18:15:00,0.042,0.069,28.94,84.92
01-10-2024 18:30:00,0.041,0.32,28.94,84.92
01-10-2024 18:45:00,0.044,0.447,28.916,84.92
01-10-2024 19:00:00,0.042,0.605,28.952,84.938
01-10-2024 19:15:00,0.041,-0.145,29.006,85.214
01-10-2024 19:30:00,0.045,-0.076,29.12,85.484
01-10-2024 19:45:00,0.042,0.457,29.15,85.742
01-10-2024 20:00:00,0.045,0.562,29.366,85.898
01-10-2024 20:15:00,0.045,0.259,29.48,86
01-10-2024 20:30:00,0.043,0.63,29.48,86
01-10-2024 20:45:00,0.045,0.249,29.48,86.018
01-10-2024 21:00:00,0.043,0.453,29.48,86.18
01-10-2024 21:15:00,0.048,0.437,29.63,86.18
01-10-2024 21:30:00,0.045,-0.055,29.54,86.222
01-10-2024 21:45:00,0.046,0.23,29.612,86.39
01-10-2024 22:00:00,0.046,0.847,29.522,86.426
01-10-2024 22:15:00,0.044,0.512,29.006,84.854
